time,open,high,low,close,volume
2021-02-08 14:22:00,199.62,199.65,199.44,199.44,1806
2021-02-08 14:21:00,199.715,200.0,199.5101,199.5101,9378
2021-02-08 14:20:00,199.58,199.9899,199.58,199.71,2942
2021-02-08 14:19:00,199.54,199.575,199.54,199.55,1304
2021-02-08 14:18:00,199.555,199.555,199.555,199.555,3725
2021-02-08 14:17:00,199.42,199.42,199.42,199.42,569
2021-02-08 14:16:00,199.67,199.67,199.19,199.34,4116
2021-02-08 14:15:00,199.84,199.8622,199.54,199.7,3719
2021-02-08 14:14:00,199.66,199.88,199.5523,199.88,2955
2021-02-08 14:13:00,199.695,199.71,199.5412,199.6,3703
2021-02-08 14:12:00,199.81,199.8737,199.6198,199.78,4300
2021-02-08 14:11:00,199.7135,199.81,199.6401,199.81,3697
2021-02-08 14:10:00,199.8501,199.922,199.85,199.85,4565
2021-02-08 14:09:00,200.1,200.125,199.85,199.9907,5784
2021-02-08 14:08:00,200.1564,200.28,200.11,200.13,3308
2021-02-08 14:07:00,200.375,200.4393,200.1001,200.27,9518
2021-02-08 14:06:00,199.99,200.48,199.99,200.3181,12785
2021-02-08 14:05:00,199.95,200.0,199.8234,200.0,6435
2021-02-08 14:04:00,199.68,200.0,199.68,199.94,5082
2021-02-08 14:03:00,199.5995,199.6242,199.16,199.6242,7258
2021-02-08 14:02:00,198.7001,199.53,198.7001,199.53,6505
2021-02-08 14:01:00,198.92,198.9728,198.76,198.78,2619
2021-02-08 14:00:00,199.2933,199.3188,198.82,198.92,6098
2021-02-08 13:59:00,199.27,199.27,199.12,199.12,3116
2021-02-08 13:58:00,198.8271,199.2909,198.67,199.26,12082
2021-02-08 13:57:00,198.64,198.8463,198.59,198.67,6957
2021-02-08 13:56:00,198.1917,199.3,198.13,198.585,8556
2021-02-08 13:55:00,198.41,198.67,198.0,198.0601,15739
2021-02-08 13:54:00,199.44,199.44,198.5,198.5,8284
2021-02-08 13:53:00,199.54,199.91,199.23,199.32,25131
2021-02-08 13:52:00,199.195,199.68,199.11,199.6648,13116
2021-02-08 13:51:00,199.6399,199.6399,199.05,199.2588,11947
2021-02-08 13:50:00,199.66,199.89,199.38,199.63,8071
2021-02-08 13:49:00,200.0366,200.125,199.64,199.9289,9307
2021-02-08 13:48:00,200.281,200.42,200.01,200.125,10221
2021-02-08 13:47:00,200.5331,200.67,200.26,200.4541,7401
2021-02-08 13:46:00,200.83,200.8899,200.5,200.56,8318
2021-02-08 13:45:00,200.88,200.99,200.4915,200.83,13742
2021-02-08 13:44:00,200.3716,201.19,200.3024,200.99,20837
2021-02-08 13:43:00,201.32,201.32,200.61,200.61,31776
2021-02-08 13:42:00,201.21,201.36,201.1201,201.325,12419
2021-02-08 13:41:00,201.5,201.5,201.12,201.2,14993
2021-02-08 13:40:00,200.742,201.56,200.7326,201.3763,21497
2021-02-08 13:39:00,200.885,201.0,200.45,200.7975,46304
2021-02-08 13:38:00,199.86,201.0,199.8585,200.97,67102
2021-02-08 13:37:00,199.47,199.845,199.29,199.845,14008
2021-02-08 13:36:00,199.05,199.48,199.05,199.47,8065
2021-02-08 13:35:00,198.54,199.0987,198.5,199.04,26325
2021-02-08 13:34:00,198.365,198.6,198.3,198.5,14385
2021-02-08 13:33:00,198.21,198.4279,198.1502,198.4279,4823
2021-02-08 13:32:00,198.38,198.38,198.15,198.21,2053
2021-02-08 13:31:00,198.12,198.28,198.05,198.28,2647
2021-02-08 13:30:00,198.015,198.1699,197.93,198.03,3914
2021-02-08 13:29:00,198.04,198.125,197.9318,197.9318,3548
2021-02-08 13:28:00,198.2,198.2302,198.0,198.0,2197
2021-02-08 13:27:00,197.9001,198.1,197.9001,198.1,3066
2021-02-08 13:26:00,198.22,198.29,197.9,197.9,2297
2021-02-08 13:25:00,198.24,198.4,198.1427,198.17,4373
2021-02-08 13:24:00,197.7839,198.16,197.77,198.125,11372
2021-02-08 13:23:00,197.7,197.84,197.7,197.84,3221
2021-02-08 13:22:00,197.61,197.7,197.5316,197.5411,1835
2021-02-08 13:21:00,197.5921,197.625,197.535,197.58,2224
2021-02-08 13:20:00,197.2946,197.8,197.2946,197.61,4479
2021-02-08 13:19:00,197.275,197.43,197.275,197.3001,2082
2021-02-08 13:18:00,197.154,197.38,197.14,197.38,2557
2021-02-08 13:17:00,197.24,197.3386,197.19,197.3386,606
2021-02-08 13:16:00,197.32,197.3585,197.22,197.26,2029
2021-02-08 13:15:00,197.15,197.31,197.13,197.2,2829
2021-02-08 13:14:00,197.07,197.2791,197.06,197.23,2850
2021-02-08 13:13:00,196.925,197.07,196.84,197.0652,2711
2021-02-08 13:12:00,196.92,196.95,196.92,196.95,1031
2021-02-08 13:11:00,197.0836,197.13,196.95,196.95,2110
2021-02-08 13:10:00,197.13,197.13,196.84,196.84,2114
2021-02-08 13:09:00,197.0596,197.1,196.8384,196.8384,2221
2021-02-08 13:08:00,197.11,197.23,197.11,197.13,2294
2021-02-08 13:07:00,196.99,197.2108,196.94,197.03,6074
2021-02-08 13:06:00,196.932,197.027,196.81,196.89,1164
2021-02-08 13:05:00,197.055,197.14,196.932,196.932,2834
2021-02-08 13:04:00,197.0,197.19,196.95,196.96,6488
2021-02-08 13:03:00,196.97,197.08,196.96,197.0,3978
2021-02-08 13:02:00,196.5703,197.06,196.55,196.96,14042
2021-02-08 13:01:00,197.0,197.0,196.5155,196.55,5389
2021-02-08 13:00:00,196.93,197.06,196.8074,197.022,6528
2021-02-08 12:59:00,196.97,197.0129,196.97,197.0,2124
2021-02-08 12:58:00,197.067,197.09,197.0,197.09,4171
2021-02-08 12:57:00,197.0,197.0415,196.65,196.965,3251
2021-02-08 12:56:00,196.95,197.11,196.86,196.9984,7357
2021-02-08 12:55:00,196.77,196.9428,196.68,196.9428,7012
2021-02-08 12:54:00,196.71,196.83,196.56,196.74,4793
2021-02-08 12:53:00,196.3128,196.66,196.3001,196.41,4841
2021-02-08 12:52:00,196.18,196.4499,196.18,196.39,1836
2021-02-08 12:51:00,196.29,196.29,195.74,196.17,7098
2021-02-08 12:50:00,196.2752,196.31,196.195,196.195,2213
2021-02-08 12:49:00,196.5371,196.54,196.2782,196.45,2184
2021-02-08 12:48:00,196.33,196.57,196.1229,196.5069,3998
2021-02-08 12:47:00,196.38,196.38,196.25,196.3484,2681
2021-02-08 12:46:00,195.98,196.3899,195.98,196.3799,6934
2021-02-08 12:45:00,195.92,196.0,195.8,196.0,2491
2021-02-08 12:44:00,195.9834,196.0,195.85,195.85,2484
2021-02-08 12:43:00,195.695,195.9834,195.695,195.9834,1852
2021-02-08 12:42:00,195.73,195.73,195.6,195.6,1190
2021-02-08 12:41:00,195.51,195.7215,195.5,195.5,2989
2021-02-08 12:40:00,195.5004,195.53,195.5,195.5,5040
2021-02-08 12:39:00,195.14,195.57,195.1032,195.5,7495
2021-02-08 12:38:00,195.382,195.382,195.0929,195.14,4603
2021-02-08 12:37:00,195.51,195.51,195.3615,195.46,1878
2021-02-08 12:36:00,195.75,195.88,195.57,195.62,2503
2021-02-08 12:35:00,195.5592,195.7499,195.475,195.7499,1782
2021-02-08 12:34:00,195.53,195.53,195.49,195.49,827
2021-02-08 12:33:00,195.685,195.685,195.2513,195.2513,4160
2021-02-08 12:32:00,195.909,195.909,195.7,195.7,2678
2021-02-08 12:31:00,195.8581,195.9499,195.7,195.9499,3140
2021-02-08 12:30:00,195.96,196.0,195.92,195.92,4394
2021-02-08 12:29:00,195.84,195.95,195.84,195.86,1628
2021-02-08 12:28:00,195.81,195.95,195.72,195.84,8844
2021-02-08 12:27:00,195.725,195.8977,195.725,195.8977,3638
2021-02-08 12:26:00,195.7396,195.776,195.65,195.77,3230
2021-02-08 12:25:00,195.65,195.65,195.5182,195.65,2233
2021-02-08 12:24:00,195.37,195.53,195.37,195.5,1986
2021-02-08 12:23:00,195.2502,195.5299,195.2502,195.5299,2174
2021-02-08 12:22:00,195.58,195.59,195.24,195.24,1761
2021-02-08 12:21:00,195.58,195.77,195.2635,195.325,8592
2021-02-08 12:20:00,195.01,195.65,195.0,195.65,8211
2021-02-08 12:19:00,195.4099,195.4099,195.17,195.175,3659
2021-02-08 12:18:00,195.0021,195.37,194.87,195.37,2515
2021-02-08 12:17:00,194.88,195.07,194.88,194.98,7095
2021-02-08 12:16:00,194.6775,194.8872,194.6775,194.8872,1607
2021-02-08 12:15:00,194.755,194.89,194.52,194.72,9757
2021-02-08 12:14:00,194.56,194.8934,194.56,194.78,5486
2021-02-08 12:13:00,194.35,194.5,194.2,194.5,12110
2021-02-08 12:12:00,194.5029,194.67,194.48,194.48,7715
2021-02-08 12:11:00,194.7,194.7,194.5,194.5,527
2021-02-08 12:10:00,194.64,194.9507,194.64,194.7,3209
2021-02-08 12:08:00,194.78,194.78,194.6,194.6375,1629
2021-02-08 12:07:00,194.9323,194.95,194.7495,194.7495,1010
2021-02-08 12:06:00,194.97,194.98,194.79,194.79,1061
2021-02-08 12:05:00,194.82,195.13,194.6386,194.6386,3526
2021-02-08 12:04:00,194.82,194.82,194.68,194.68,1845
2021-02-08 12:03:00,194.93,194.9799,194.7589,194.7589,3245
2021-02-08 12:02:00,194.93,195.05,194.7366,195.0499,5678
2021-02-08 12:01:00,194.9,194.94,194.63,194.85,3410
2021-02-08 12:00:00,194.5846,194.5846,194.5846,194.5846,833
2021-02-08 11:59:00,194.7,194.735,194.7,194.735,1642
2021-02-08 11:58:00,194.616,194.82,194.51,194.7024,2033
2021-02-08 11:57:00,194.66,194.74,194.58,194.58,1650
2021-02-08 11:56:00,194.9046,194.9046,194.5731,194.8899,2624
2021-02-08 11:55:00,194.81,194.815,194.6901,194.7023,1926
2021-02-08 11:54:00,194.67,194.9,194.67,194.89,1473
2021-02-08 11:53:00,194.6537,194.94,194.6537,194.94,4981
2021-02-08 11:52:00,194.47,194.56,194.2946,194.54,2851
2021-02-08 11:51:00,194.4005,194.4005,194.26,194.365,1538
2021-02-08 11:50:00,194.17,194.42,194.17,194.39,2294
2021-02-08 11:49:00,194.03,194.1,193.975,193.9825,2531
2021-02-08 11:48:00,194.25,194.25,193.8213,193.925,5173
2021-02-08 11:47:00,194.39,194.39,194.1937,194.262,1429
2021-02-08 11:46:00,194.275,194.4018,194.16,194.285,2906
2021-02-08 11:45:00,194.1,194.45,194.1,194.4028,1799
2021-02-08 11:44:00,194.304,194.37,194.08,194.22,1988
2021-02-08 11:43:00,193.92,194.2478,193.92,194.0601,4493
2021-02-08 11:42:00,194.21,194.255,193.89,193.98,27219
2021-02-08 11:41:00,194.48,194.54,194.3,194.3,26225
2021-02-08 11:40:00,194.86,195.0,194.48,194.5,16694
2021-02-08 11:39:00,194.96,195.0,194.7838,194.91,18670
2021-02-08 11:38:00,194.68,194.95,194.5,194.95,8381
2021-02-08 11:37:00,194.54,194.69,194.4513,194.68,5371
2021-02-08 11:36:00,194.2,194.6,194.2,194.52,16353
2021-02-08 11:35:00,194.235,194.76,194.2,194.2,11355
2021-02-08 11:34:00,195.1741,195.1741,194.27,194.27,5805
2021-02-08 11:33:00,195.1697,195.4,194.9,194.9,7334
2021-02-08 11:32:00,195.6679,195.67,195.17,195.236,6111
2021-02-08 11:31:00,195.5,195.5916,195.4401,195.4401,1625
2021-02-08 11:30:00,195.7191,195.7191,195.3342,195.6995,2419
2021-02-08 11:29:00,195.4,195.48,195.2,195.48,4715
2021-02-08 11:28:00,195.53,195.53,195.31,195.31,2568
2021-02-08 11:27:00,195.74,195.758,195.5295,195.5295,1684
2021-02-08 11:26:00,195.8713,195.8713,195.5306,195.5306,2169
2021-02-08 11:25:00,195.77,195.79,195.695,195.79,2695
2021-02-08 11:24:00,195.7399,195.8099,195.5101,195.625,7872
2021-02-08 11:23:00,195.32,195.9194,195.32,195.7,8700
2021-02-08 11:22:00,195.365,195.39,195.13,195.39,4868
2021-02-08 11:21:00,195.185,195.4,195.0,195.4,23729
2021-02-08 11:20:00,194.5294,195.31,194.5294,195.2075,14283
2021-02-08 11:19:00,194.56,194.6508,194.5,194.6508,23944
2021-02-08 11:18:00,194.64,194.84,194.53,194.62,6600
2021-02-08 11:17:00,194.9,194.9,194.62,194.74,4615
2021-02-08 11:16:00,195.1206,195.1573,194.92,195.1318,4749
2021-02-08 11:15:00,195.05,195.2,194.921,194.921,4755
2021-02-08 11:14:00,195.2,195.29,195.01,195.1517,4459
2021-02-08 11:13:00,195.25,195.42,195.01,195.31,11366
2021-02-08 11:12:00,195.37,195.42,195.07,195.3883,10148
2021-02-08 11:11:00,194.97,195.4199,194.97,195.4199,12047
2021-02-08 11:10:00,194.8221,195.0,194.79,194.98,14062
2021-02-08 11:09:00,194.45,195.0,194.3317,194.97,4765
2021-02-08 11:08:00,194.5,194.5,194.17,194.37,17784
2021-02-08 11:07:00,194.7166,194.8299,194.4468,194.51,4311
2021-02-08 11:06:00,194.63,194.81,194.2154,194.717,6106
2021-02-08 11:05:00,195.43,195.5777,194.6247,194.6247,14781
2021-02-08 11:04:00,195.6,195.6,195.37,195.37,1763
2021-02-08 11:03:00,195.22,195.6153,195.1568,195.61,3941
2021-02-08 11:02:00,195.62,195.71,195.24,195.24,4673
2021-02-08 11:01:00,195.49,195.62,195.42,195.62,8126
2021-02-08 11:00:00,195.45,195.62,195.38,195.41,2628
2021-02-08 10:59:00,195.72,195.72,195.3,195.3,12412
2021-02-08 10:58:00,195.782,195.782,195.58,195.7173,3543
2021-02-08 10:57:00,195.788,195.89,195.67,195.79,11031
2021-02-08 10:56:00,195.731,195.9,195.5033,195.8358,4351
2021-02-08 10:55:00,195.465,195.6,195.05,195.6,8285
2021-02-08 10:54:00,195.66,195.66,195.3301,195.3301,13573
2021-02-08 10:53:00,195.57,195.7821,195.37,195.46,11780
2021-02-08 10:52:00,195.5091,195.69,195.33,195.69,6810
2021-02-08 10:51:00,195.8616,195.9,195.47,195.695,19717
2021-02-08 10:50:00,195.6795,195.9,195.47,195.662,8941
2021-02-08 10:49:00,195.88,195.9,195.4422,195.59,5622
2021-02-08 10:48:00,195.97,196.01,195.61,195.82,11732
2021-02-08 10:47:00,195.97,196.0,195.69,195.971,16090
2021-02-08 10:46:00,195.41,195.98,195.27,195.98,6514
2021-02-08 10:45:00,195.74,195.76,195.29,195.4062,17823
2021-02-08 10:44:00,195.66,195.665,195.56,195.6,1471
2021-02-08 10:43:00,195.96,196.0,195.68,195.68,6836
2021-02-08 10:42:00,195.898,196.0,195.855,196.0,7488
2021-02-08 10:41:00,196.2043,196.2043,195.8292,195.98,2061
2021-02-08 10:40:00,195.915,196.035,195.8701,195.8701,3562
2021-02-08 10:39:00,196.0,196.165,195.8048,195.85,3897
2021-02-08 10:38:00,195.82,196.15,195.82,196.075,2171
2021-02-08 10:37:00,195.66,196.4247,195.6509,195.8174,8584
2021-02-08 10:36:00,196.49,196.49,195.51,195.62,7456
2021-02-08 10:35:00,196.645,196.73,196.46,196.66,26354
2021-02-08 10:34:00,196.7501,196.9599,196.45,196.45,15515
2021-02-08 10:33:00,196.9783,196.9783,196.7801,196.855,1344
2021-02-08 10:32:00,196.925,197.15,196.925,197.0,5844
2021-02-08 10:31:00,197.28,197.5,196.74,197.32,9569
2021-02-08 10:30:00,197.0652,197.59,197.0652,197.31,7715
2021-02-08 10:29:00,197.105,197.45,196.7,197.45,16825
2021-02-08 10:28:00,197.0099,197.201,196.9832,197.14,7203
2021-02-08 10:27:00,196.43,197.0,196.2,197.0,27437
2021-02-08 10:26:00,196.73,196.73,196.25,196.29,5007
2021-02-08 10:25:00,196.577,196.9,196.4248,196.8767,5975
2021-02-08 10:24:00,196.94,197.045,196.36,196.36,4656
2021-02-08 10:23:00,196.8892,197.24,196.62,197.037,4484
2021-02-08 10:22:00,197.14,197.14,196.59,196.75,11804
2021-02-08 10:21:00,197.5369,197.6471,197.14,197.14,4464
2021-02-08 10:20:00,197.43,197.6498,197.37,197.432,4679
2021-02-08 10:19:00,197.64,197.74,197.16,197.36,5962
2021-02-08 10:18:00,197.82,197.95,197.5665,197.59,7576
2021-02-08 10:17:00,197.987,198.16,197.82,197.9599,8052
2021-02-08 10:16:00,197.76,197.9451,197.68,197.82,3330
2021-02-08 10:15:00,197.7824,198.1014,197.67,198.0,10199
2021-02-08 10:14:00,197.9657,197.9657,197.56,197.78,5312
2021-02-08 10:13:00,197.5676,198.2499,197.5676,197.95,31718
2021-02-08 10:12:00,197.29,197.84,197.0048,197.76,17288
2021-02-08 10:11:00,197.38,197.6,197.05,197.415,9007
2021-02-08 10:10:00,197.37,197.4391,197.2,197.26,8570
2021-02-08 10:09:00,197.15,197.85,197.05,197.365,10196
2021-02-08 10:08:00,197.0,197.1646,196.85,196.96,8344
2021-02-08 10:07:00,197.335,197.8318,197.0,197.0,11116
2021-02-08 10:06:00,196.8301,197.26,196.8301,197.26,10331
2021-02-08 10:05:00,196.79,197.14,196.45,196.82,13202
2021-02-08 10:04:00,196.73,196.9399,196.23,196.66,10612
2021-02-08 10:03:00,197.55,197.55,196.68,196.6852,12048
2021-02-08 10:02:00,196.8824,197.95,196.8824,197.95,13413
2021-02-08 10:01:00,196.355,196.89,196.31,196.89,13175
2021-02-08 10:00:00,196.62,196.6789,196.12,196.5075,10306
2021-02-08 09:59:00,196.48,196.77,196.455,196.62,9182
2021-02-08 09:58:00,196.3699,196.66,196.0231,196.3801,7991
2021-02-08 09:57:00,195.93,196.51,195.6401,196.2,14498
2021-02-08 09:56:00,195.35,195.95,195.175,195.857,7187
2021-02-08 09:55:00,195.32,195.7643,195.16,195.315,11143
2021-02-08 09:54:00,194.68,195.3582,194.38,195.0311,20660
2021-02-08 09:53:00,194.07,194.7377,193.835,194.59,12397
2021-02-08 09:52:00,193.4416,194.117,193.42,194.117,7351
2021-02-08 09:51:00,193.49,193.71,193.25,193.534,7040
2021-02-08 09:50:00,193.5,193.71,193.25,193.49,12937
2021-02-08 09:49:00,192.921,193.5,192.921,193.16,9412
2021-02-08 09:48:00,193.435,193.6,192.8,192.8099,12237
2021-02-08 09:47:00,193.635,194.0061,192.97,193.26,13615
2021-02-08 09:46:00,193.76,194.3999,193.47,193.7,76108
2021-02-08 09:45:00,193.3699,193.74,192.0,193.74,21062
2021-02-08 09:44:00,192.0,193.49,191.5001,192.735,24054
2021-02-08 09:43:00,194.213,194.8299,192.0,192.0,35312
2021-02-08 09:42:00,193.17,195.37,193.09,194.1,31590
2021-02-08 09:41:00,196.2498,196.2498,193.3,193.3,51273
2021-02-08 09:40:00,196.63,196.9056,195.6701,196.2486,18618
2021-02-08 09:39:00,196.76,197.06,196.5506,196.7,25928
2021-02-08 09:38:00,196.983,197.26,196.5,196.8,11797
2021-02-08 09:37:00,196.5635,197.3162,196.02,196.74,35675
2021-02-08 09:36:00,196.25,197.4699,196.0267,196.96,23352
2021-02-08 09:35:00,197.01,197.0148,196.0,196.66,25806
2021-02-08 09:34:00,197.18,197.35,196.3,196.66,11079
2021-02-08 09:33:00,197.275,198.68,196.83,197.6476,17867
2021-02-08 09:32:00,197.36,197.5247,195.94,197.1612,29875
2021-02-08 09:31:00,199.93,199.99,195.32,195.88,132219
2021-02-08 09:30:00,200.0,200.0,200.0,200.0,3489
2021-02-08 09:29:00,199.5,199.85,199.5,199.85,1414
2021-02-08 09:28:00,199.7,199.7,199.7,199.7,256
2021-02-08 09:26:00,199.81,199.85,199.81,199.85,1278
2021-02-08 09:25:00,199.5,199.81,199.5,199.81,751
2021-02-08 09:24:00,199.4,199.4,199.4,199.4,327
2021-02-08 09:22:00,199.5,199.5,199.5,199.5,441
2021-02-08 09:21:00,198.7,199.4,198.7,199.4,2041
2021-02-08 09:20:00,198.65,198.7,198.65,198.7,1037
2021-02-08 09:17:00,198.8,198.8,198.8,198.8,435
2021-02-08 09:16:00,198.5,198.5,198.5,198.5,104
2021-02-08 09:14:00,199.0,199.0,199.0,199.0,539
2021-02-08 09:10:00,198.8,198.8,198.8,198.8,479
2021-02-08 09:08:00,198.19,198.21,198.19,198.21,1283
2021-02-08 09:07:00,198.01,198.01,198.01,198.01,530
2021-02-08 08:54:00,198.19,198.19,198.19,198.19,1037
2021-02-08 08:52:00,198.49,198.49,198.49,198.49,272
2021-02-08 08:51:00,198.18,198.18,198.18,198.18,538
2021-02-08 08:47:00,198.0101,198.0101,198.0101,198.0101,601
2021-02-08 08:46:00,198.01,198.21,198.01,198.21,772
2021-02-08 08:45:00,198.15,198.15,198.15,198.15,240
2021-02-08 08:44:00,198.5,198.5,198.21,198.21,833
2021-02-08 08:39:00,198.0,198.0,198.0,198.0,1020
2021-02-08 08:38:00,198.0,198.5,198.0,198.5,1046
2021-02-08 08:37:00,198.25,198.25,198.25,198.25,164
2021-02-08 08:35:00,198.5,198.5,198.5,198.5,3345
2021-02-08 08:31:00,198.5,198.5,198.5,198.5,132
2021-02-08 08:29:00,197.62,197.62,197.51,197.51,1698
2021-02-08 08:25:00,198.0,198.0,197.51,197.51,1238
2021-02-08 08:24:00,197.56,198.0,197.5,198.0,3440
2021-02-08 08:19:00,198.48,198.5,198.48,198.48,1198
2021-02-08 08:12:00,197.09,197.09,197.09,197.09,156
2021-02-08 08:09:00,198.48,198.48,198.48,198.48,327
2021-02-08 08:08:00,198.53,198.53,198.48,198.48,816
2021-02-08 08:07:00,198.26,198.53,198.26,198.53,1593
2021-02-08 08:05:00,198.5,198.5,198.5,198.5,1414
2021-02-08 08:04:00,198.26,198.26,198.26,198.26,119
2021-02-08 08:03:00,198.0,198.0,198.0,198.0,344
2021-02-08 08:01:00,197.8899,198.895,195.36,197.7704,6429
2021-02-08 07:58:00,197.76,197.76,197.76,197.76,387
2021-02-08 07:47:00,196.99,196.99,196.75,196.75,431
2021-02-08 07:46:00,197.09,197.09,197.09,197.09,166
2021-02-08 07:41:00,196.75,196.75,196.75,196.75,207
2021-02-08 07:40:00,197.0,197.0,197.0,197.0,790
2021-02-08 07:39:00,197.01,197.01,197.0,197.0,200
2021-02-08 07:32:00,197.01,197.01,197.0,197.0,1411
2021-02-08 07:30:00,197.35,197.35,197.35,197.35,652
2021-02-08 07:03:00,198.03,198.03,198.0,198.0,1097
2021-02-08 05:56:00,198.14,198.14,198.13,198.13,210
2021-02-08 05:50:00,198.5,198.5,198.5,198.5,234
2021-02-08 05:36:00,198.82,198.82,198.5,198.5,238
2021-02-08 05:35:00,198.72,198.74,198.5,198.5,424
2021-02-08 05:33:00,198.5,198.5,198.5,198.5,100
2021-02-08 05:31:00,198.63,198.63,198.5,198.5,300
2021-02-08 05:19:00,198.01,198.01,198.01,198.01,205
2021-02-08 04:32:00,198.0,198.0,198.0,198.0,371
2021-02-08 04:31:00,198.0,198.0,198.0,198.0,264
2021-02-08 04:30:00,198.0,198.0,198.0,198.0,236
2021-02-08 04:26:00,198.0,198.0,198.0,198.0,325
2021-02-08 04:24:00,198.0,198.0,198.0,198.0,200
2021-02-08 04:09:00,198.0,198.0,198.0,198.0,101
2021-02-08 04:08:00,197.98,197.98,197.98,197.98,365
2021-02-05 20:00:00,195.29,195.29,195.29,195.29,113
2021-02-05 19:59:00,195.0,195.0,195.0,195.0,120
2021-02-05 19:57:00,195.0,195.0,195.0,195.0,107
2021-02-05 19:51:00,195.2,195.2,195.2,195.2,155
2021-02-05 19:43:00,195.3,195.3,195.3,195.3,100
2021-02-05 19:27:00,195.25,195.25,195.25,195.25,205
2021-02-05 19:22:00,195.25,195.25,195.25,195.25,100
2021-02-05 19:20:00,195.25,195.25,195.25,195.25,260
2021-02-05 18:45:00,195.0,195.0,195.0,195.0,202
2021-02-05 18:42:00,195.0,195.0,195.0,195.0,500
2021-02-05 17:56:00,194.1001,194.1001,194.1001,194.1001,282
2021-02-05 17:55:00,195.0,195.0,195.0,195.0,209
2021-02-05 17:48:00,195.0,195.0,195.0,195.0,1000
2021-02-05 17:35:00,195.2,195.2,195.2,195.2,846
2021-02-05 17:22:00,195.0001,195.0001,195.0001,195.0001,150
2021-02-05 17:15:00,195.03,195.03,195.03,195.03,141
2021-02-05 16:59:00,195.1,195.1,195.1,195.1,1218
2021-02-05 16:52:00,195.2,195.2,195.2,195.2,201
2021-02-05 16:50:00,195.2,195.2,195.2,195.2,500
2021-02-05 16:48:00,195.25,195.25,195.25,195.25,400
2021-02-05 16:42:00,195.5,195.5,195.5,195.5,548
2021-02-05 16:41:00,195.28,195.3,195.05,195.05,1859
2021-02-05 16:36:00,195.17,195.17,195.17,195.17,166
2021-02-05 16:35:00,195.09,195.09,195.09,195.09,206
2021-02-05 16:33:00,195.0,195.0,195.0,195.0,485
2021-02-05 16:32:00,195.0,195.0,195.0,195.0,176
2021-02-05 16:31:00,195.09,195.09,195.09,195.09,415
2021-02-05 16:29:00,195.0,195.09,195.0,195.0,3786
2021-02-05 16:26:00,195.09,195.09,195.09,195.09,225
2021-02-05 16:22:00,195.169,195.169,195.169,195.169,239
2021-02-05 16:21:00,195.17,195.17,195.17,195.17,1005
2021-02-05 16:19:00,195.0086,195.0086,195.0086,195.0086,245
2021-02-05 16:18:00,195.1,195.1,195.1,195.1,100
2021-02-05 16:15:00,195.03,195.03,195.01,195.01,406
2021-02-05 16:12:00,195.2,195.2,195.2,195.2,403
2021-02-05 16:10:00,195.3,195.3,195.3,195.3,2119
2021-02-05 16:09:00,195.0,195.0,195.0,195.0,164
2021-02-05 16:07:00,195.3,195.3,195.3,195.3,110
2021-02-05 16:06:00,195.3,195.3,195.3,195.3,251
2021-02-05 16:01:00,195.31,195.31,195.31,195.31,3536
2021-02-05 16:00:00,195.115,195.31,194.74,195.165,40506
2021-02-05 15:59:00,195.24,195.28,195.0233,195.1,20727
2021-02-05 15:58:00,195.26,195.34,195.07,195.27,19363
2021-02-05 15:57:00,195.08,195.3199,195.08,195.26,15020
2021-02-05 15:56:00,195.03,195.25,194.75,195.14,15386
2021-02-05 15:55:00,194.92,195.09,194.77,195.09,21864
2021-02-05 15:54:00,194.66,194.99,194.56,194.9,8002
2021-02-05 15:53:00,194.532,194.76,194.52,194.69,4148
2021-02-05 15:52:00,194.9699,194.9699,194.42,194.5018,6374
2021-02-05 15:51:00,194.64,194.99,194.64,194.78,9445
2021-02-05 15:50:00,194.52,194.64,194.39,194.4104,5622
2021-02-05 15:49:00,194.6499,194.6499,194.3926,194.52,1303
2021-02-05 15:48:00,194.3011,194.47,194.3011,194.398,1915
2021-02-05 15:47:00,194.68,194.7,194.4761,194.4761,4630
2021-02-05 15:46:00,194.6,194.85,194.52,194.6,6946
2021-02-05 15:45:00,194.45,194.68,194.29,194.68,8209
2021-02-05 15:44:00,194.3,194.44,194.21,194.44,4563
2021-02-05 15:43:00,194.0,194.14,193.95,194.1,5473
2021-02-05 15:42:00,194.0,194.065,193.95,193.95,3149
2021-02-05 15:41:00,193.955,194.11,193.9,194.11,4753
2021-02-05 15:40:00,193.93,194.14,193.9,193.9,4323
2021-02-05 15:39:00,194.1776,194.24,194.0,194.06,3948
2021-02-05 15:38:00,194.0343,194.18,193.9,194.17,4998
2021-02-05 15:37:00,194.116,194.19,193.99,194.1881,6198
2021-02-05 15:36:00,193.75,194.2,193.75,193.9351,2993
2021-02-05 15:35:00,193.665,194.0,193.53,194.0,6686
2021-02-05 15:34:00,193.755,193.87,193.62,193.62,2553
2021-02-05 15:33:00,193.69,193.89,193.62,193.73,6563
2021-02-05 15:32:00,193.635,193.635,193.5,193.51,1935
2021-02-05 15:31:00,193.67,193.7669,193.46,193.62,4372
2021-02-05 15:30:00,193.67,193.69,193.5406,193.5406,2017
2021-02-05 15:29:00,193.73,193.7878,193.47,193.585,3028
2021-02-05 15:28:00,193.571,193.78,193.571,193.685,1469
2021-02-05 15:27:00,193.66,193.81,193.51,193.69,1713
2021-02-05 15:26:00,193.62,193.8,193.54,193.54,3740
2021-02-05 15:25:00,193.71,193.8799,193.61,193.71,3558
