symbol,time,askclose,askhigh,asklow,askopen,asksize,bidclose,bidhigh,bidlow,bidopen,bidsize,close,high,low,open,volume
TLT SGNKIKYGE9NP,2021-01-04 09:58:00,156.91832956,156.938306432,156.848410508,156.878375816,100.0,156.908341124,156.91832956,156.838422072,156.86838738,2200.0,156.908341124,156.928317996,156.838422072,156.878375816,28098.0
TLT SGNKIKYGE9NP,2021-01-04 09:59:00,156.938306432,156.948294868,156.91832956,156.91832956,100.0,156.928317996,156.938306432,156.908341124,156.908341124,1700.0,156.938306432,156.938306432,156.908341124,156.91832956,5194.0
TLT SGNKIKYGE9NP,2021-01-04 10:00:00,157.138075152,157.138075152,156.938306432,156.938306432,300.0,157.128086716,157.128086716,156.928317996,156.928317996,1500.0,157.128086716,157.128086716,156.928317996,156.928317996,35445.0
TLT SGNKIKYGE9NP,2021-01-04 10:01:00,157.128086716,157.138075152,157.0681561,157.138075152,200.0,157.11809828,157.128086716,157.058167664,157.128086716,1900.0,157.128086716,157.133080934,157.058167664,157.128086716,52133.0
TLT SGNKIKYGE9NP,2021-01-04 10:02:00,157.138075152,157.148063588,157.088132972,157.128086716,500.0,157.128086716,157.138075152,157.078144536,157.11809828,100.0,157.128086716,157.148063588,157.078144536,157.128086716,35442.0
TLT SGNKIKYGE9NP,2021-01-04 10:03:00,157.108109844,157.158052024,157.108109844,157.138075152,200.0,157.098121408,157.148063588,157.098121408,157.128086716,500.0,157.108109844,157.148063588,157.108109844,157.138075152,10574.0
TLT SGNKIKYGE9NP,2021-01-04 10:04:00,157.138075152,157.158052024,157.108109844,157.108109844,500.0,157.128086716,157.148063588,157.098121408,157.098121408,1000.0,157.128086716,157.148063588,157.108109844,157.108109844,7511.0
TLT SGNKIKYGE9NP,2021-01-04 10:05:00,157.088132972,157.178028896,157.078144536,157.138075152,600.0,157.078144536,157.16804046,157.0681561,157.128086716,1500.0,157.083138754,157.16804046,157.073150318,157.138075152,36798.0
TLT SGNKIKYGE9NP,2021-01-04 10:06:00,157.048179228,157.088132972,157.038190792,157.088132972,1100.0,157.038190792,157.078144536,157.028202356,157.078144536,400.0,157.038190792,157.083138754,157.038190792,157.083138754,114372.0
TLT SGNKIKYGE9NP,2021-01-04 10:07:00,157.058167664,157.108109844,157.048179228,157.048179228,2400.0,157.048179228,157.098121408,157.038190792,157.038190792,1400.0,157.058167664,157.098121408,157.038190792,157.038190792,276587.0
TLT SGNKIKYGE9NP,2021-01-04 10:08:00,157.038190792,157.058167664,156.998237048,157.058167664,900.0,157.028202356,157.048179228,156.988248612,157.048179228,900.0,157.038190792,157.048179228,156.998237048,157.048179228,100738.0
TLT SGNKIKYGE9NP,2021-01-04 10:09:00,157.058167664,157.0681561,157.028202356,157.038190792,900.0,157.048179228,157.058167664,157.01821392,157.028202356,300.0,157.048179228,157.058167664,157.028202356,157.028202356,20296.0
TLT SGNKIKYGE9NP,2021-01-04 10:10:00,157.058167664,157.0681561,157.028202356,157.058167664,700.0,157.048179228,157.058167664,157.01821392,157.048179228,1200.0,157.058167664,157.0681561,157.028202356,157.048179228,66616.0
TLT SGNKIKYGE9NP,2021-01-04 10:11:00,157.098121408,157.098121408,157.048179228,157.058167664,100.0,157.088132972,157.088132972,157.038190792,157.048179228,1400.0,157.078144536,157.078144536,157.038190792,157.048179228,10010.0
TLT SGNKIKYGE9NP,2021-01-04 10:12:00,157.058167664,157.11809828,157.038190792,157.098121408,1000.0,157.048179228,157.098121408,157.028202356,157.088132972,900.0,157.048179228,157.103115626,157.028202356,157.098121408,33891.0
TLT SGNKIKYGE9NP,2021-01-04 10:13:00,156.998237048,157.078144536,156.988248612,157.058167664,1500.0,156.988248612,157.0681561,156.978260176,157.048179228,300.0,156.988248612,157.073150318,156.978260176,157.058167664,44184.0
TLT SGNKIKYGE9NP,2021-01-04 10:14:00,156.988248612,157.01821392,156.958283304,156.998237048,1100.0,156.978260176,157.008225484,156.948294868,156.988248612,300.0,156.988248612,156.998237048,156.958283304,156.988248612,63327.0
TLT SGNKIKYGE9NP,2021-01-04 10:15:00,156.928317996,156.988248612,156.908341124,156.988248612,1200.0,156.908341124,156.978260176,156.898352688,156.978260176,800.0,156.91832956,156.978260176,156.908341124,156.978260176,40599.0
TLT SGNKIKYGE9NP,2021-01-04 10:16:00,156.96827174,156.96827174,156.908341124,156.928317996,600.0,156.958283304,156.958283304,156.898352688,156.908341124,1200.0,156.958283304,156.963277522,156.903346906,156.91832956,66465.0
TLT SGNKIKYGE9NP,2021-01-04 10:17:00,156.96827174,156.988248612,156.928317996,156.96827174,700.0,156.958283304,156.978260176,156.91832956,156.958283304,1300.0,156.958283304,156.978260176,156.928317996,156.958283304,71224.0
TLT SGNKIKYGE9NP,2021-01-04 10:18:00,157.088132972,157.108109844,156.958283304,156.96827174,400.0,157.078144536,157.098121408,156.948294868,156.958283304,1700.0,157.083138754,157.103115626,156.953289086,156.958283304,58563.0
TLT SGNKIKYGE9NP,2021-01-04 10:19:00,156.91832956,157.088132972,156.86838738,157.088132972,300.0,156.908341124,157.078144536,156.858398944,157.078144536,1000.0,156.91832956,157.088132972,156.858398944,157.088132972,41322.0
TLT SGNKIKYGE9NP,2021-01-04 10:20:00,156.938306432,156.948294868,156.888364252,156.91832956,300.0,156.928317996,156.938306432,156.878375816,156.908341124,1400.0,156.938306432,156.938306432,156.888364252,156.91832956,11902.0
TLT SGNKIKYGE9NP,2021-01-04 10:21:00,156.998237048,157.008225484,156.938306432,156.938306432,800.0,156.988248612,156.998237048,156.928317996,156.928317996,500.0,156.988248612,157.008225484,156.938306432,156.938306432,48356.0
TLT SGNKIKYGE9NP,2021-01-04 10:22:00,157.008225484,157.0681561,156.96827174,156.998237048,200.0,156.998237048,157.058167664,156.958283304,156.988248612,900.0,157.008225484,157.058167664,156.963277522,156.988248612,70767.0
TLT SGNKIKYGE9NP,2021-01-04 10:23:00,157.227971076,157.237959512,157.008225484,157.008225484,700.0,157.21798264,157.227971076,156.998237048,156.998237048,1300.0,157.21798264,157.227971076,157.008225484,157.008225484,79770.0
TLT SGNKIKYGE9NP,2021-01-04 10:24:00,157.337843872,157.357820744,157.227971076,157.227971076,2000.0,157.327855436,157.347832308,157.21798264,157.21798264,700.0,157.327855436,157.347832308,157.21798264,157.222976858,59471.0
TLT SGNKIKYGE9NP,2021-01-04 10:25:00,157.327855436,157.427739796,157.277913256,157.337843872,700.0,157.317867,157.41775136,157.26792482,157.327855436,200.0,157.322861218,157.41775136,157.277913256,157.327855436,81745.0
TLT SGNKIKYGE9NP,2021-01-04 10:26:00,157.357820744,157.397774488,157.307878564,157.327855436,400.0,157.337843872,157.387786052,157.297890128,157.317867,800.0,157.347832308,157.387786052,157.307878564,157.327855436,41566.0
TLT SGNKIKYGE9NP,2021-01-04 10:27:00,157.487670412,157.51763572,157.337843872,157.357820744,200.0,157.477681976,157.507647284,157.327855436,157.337843872,700.0,157.487670412,157.507647284,157.337843872,157.347832308,33619.0
TLT SGNKIKYGE9NP,2021-01-04 10:28:00,157.387786052,157.487670412,157.377797616,157.487670412,200.0,157.377797616,157.477681976,157.36780918,157.477681976,1200.0,157.377797616,157.487670412,157.377797616,157.487670412,21908.0
TLT SGNKIKYGE9NP,2021-01-04 10:29:00,157.36780918,157.397774488,157.337843872,157.387786052,1400.0,157.357820744,157.387786052,157.327855436,157.377797616,100.0,157.357820744,157.397774488,157.332849654,157.387786052,22017.0
TLT SGNKIKYGE9NP,2021-01-04 10:30:00,157.357820744,157.387786052,157.327855436,157.36780918,300.0,157.347832308,157.377797616,157.317867,157.357820744,400.0,157.357820744,157.387786052,157.317867,157.36780918,19901.0
TLT SGNKIKYGE9NP,2021-01-04 10:31:00,157.377797616,157.437728232,157.357820744,157.357820744,300.0,157.36780918,157.41775136,157.347832308,157.347832308,100.0,157.36780918,157.41775136,157.357820744,157.357820744,37585.0
TLT SGNKIKYGE9NP,2021-01-04 10:32:00,157.407762924,157.41775136,157.357820744,157.377797616,1000.0,157.397774488,157.407762924,157.347832308,157.36780918,200.0,157.407762924,157.407762924,157.357820744,157.36780918,33276.0
TLT SGNKIKYGE9NP,2021-01-04 10:33:00,157.41775136,157.46769354,157.397774488,157.407762924,100.0,157.407762924,157.457705104,157.387786052,157.397774488,1000.0,157.412757142,157.457705104,157.387786052,157.397774488,20288.0
TLT SGNKIKYGE9NP,2021-01-04 10:34:00,157.397774488,157.477681976,157.397774488,157.41775136,200.0,157.387786052,157.457705104,157.387786052,157.407762924,1500.0,157.412757142,157.46769354,157.412757142,157.41775136,5474.0
TLT SGNKIKYGE9NP,2021-01-04 10:35:00,157.437728232,157.437728232,157.357820744,157.397774488,2000.0,157.427739796,157.427739796,157.347832308,157.387786052,1100.0,157.432734014,157.437728232,157.357820744,157.39278027,38410.0
TLT SGNKIKYGE9NP,2021-01-04 10:36:00,157.477681976,157.527624156,157.437728232,157.437728232,100.0,157.46769354,157.51763572,157.427739796,157.427739796,1400.0,157.46769354,157.51763572,157.427739796,157.437728232,22770.0
TLT SGNKIKYGE9NP,2021-01-04 10:37:00,157.497658848,157.547601028,157.477681976,157.477681976,200.0,157.487670412,157.537612592,157.46769354,157.46769354,300.0,157.497658848,157.537612592,157.477681976,157.477681976,27640.0
TLT SGNKIKYGE9NP,2021-01-04 10:38:00,157.537612592,157.537612592,157.487670412,157.497658848,5900.0,157.527624156,157.527624156,157.477681976,157.487670412,1000.0,157.527624156,157.532618374,157.487670412,157.49266463,85038.0
TLT SGNKIKYGE9NP,2021-01-04 10:39:00,157.527624156,157.577566336,157.527624156,157.537612592,800.0,157.51763572,157.5675779,157.51763572,157.527624156,1400.0,157.527624156,157.572572118,157.527624156,157.537612592,25439.0
TLT SGNKIKYGE9NP,2021-01-04 10:40:00,157.51763572,157.5675779,157.507647284,157.527624156,200.0,157.507647284,157.547601028,157.497658848,157.51763572,600.0,157.507647284,157.547601028,157.507647284,157.527624156,12704.0
TLT SGNKIKYGE9NP,2021-01-04 10:41:00,157.527624156,157.5675779,157.507647284,157.51763572,300.0,157.51763572,157.547601028,157.497658848,157.507647284,300.0,157.527624156,157.527624156,157.497658848,157.507647284,6432.0
TLT SGNKIKYGE9NP,2021-01-04 10:42:00,157.457705104,157.557589464,157.457705104,157.527624156,1100.0,157.447716668,157.547601028,157.447716668,157.51763572,100.0,157.447716668,157.547601028,157.447716668,157.527624156,24549.0
TLT SGNKIKYGE9NP,2021-01-04 10:43:00,157.407762924,157.457705104,157.397774488,157.457705104,1100.0,157.397774488,157.447716668,157.377797616,157.447716668,300.0,157.397774488,157.457705104,157.387786052,157.447716668,28852.0
TLT SGNKIKYGE9NP,2021-01-04 10:44:00,157.387786052,157.407762924,157.347832308,157.407762924,2000.0,157.36780918,157.397774488,157.337843872,157.397774488,3400.0,157.377797616,157.397774488,157.347832308,157.397774488,12803.0
TLT SGNKIKYGE9NP,2021-01-04 10:45:00,157.477681976,157.477681976,157.357820744,157.387786052,800.0,157.46769354,157.46769354,157.337843872,157.36780918,200.0,157.46769354,157.46769354,157.357820744,157.372803398,10812.0
TLT SGNKIKYGE9NP,2021-01-04 10:46:00,157.597543208,157.597543208,157.46769354,157.477681976,300.0,157.587554772,157.587554772,157.457705104,157.46769354,400.0,157.597543208,157.597543208,157.46769354,157.477681976,19840.0
TLT SGNKIKYGE9NP,2021-01-04 10:47:00,157.51763572,157.597543208,157.487670412,157.597543208,100.0,157.507647284,157.587554772,157.477681976,157.587554772,600.0,157.507647284,157.587554772,157.487670412,157.587554772,26906.0
TLT SGNKIKYGE9NP,2021-01-04 10:48:00,157.507647284,157.547601028,157.487670412,157.51763572,200.0,157.497658848,157.537612592,157.477681976,157.507647284,1100.0,157.507647284,157.537612592,157.487670412,157.51763572,20995.0
TLT SGNKIKYGE9NP,2021-01-04 10:49:00,157.527624156,157.547601028,157.497658848,157.507647284,400.0,157.507647284,157.537612592,157.487670412,157.497658848,900.0,157.51763572,157.537612592,157.497658848,157.502653066,14785.0
TLT SGNKIKYGE9NP,2021-01-04 10:50:00,157.507647284,157.527624156,157.477681976,157.527624156,100.0,157.497658848,157.507647284,157.46769354,157.507647284,3800.0,157.497658848,157.51763572,157.46769354,157.507647284,13394.0
TLT SGNKIKYGE9NP,2021-01-04 10:51:00,157.557589464,157.577566336,157.487670412,157.507647284,100.0,157.547601028,157.5675779,157.477681976,157.497658848,2300.0,157.557589464,157.5675779,157.487670412,157.507647284,11910.0
TLT SGNKIKYGE9NP,2021-01-04 10:52:00,157.507647284,157.557589464,157.487670412,157.557589464,300.0,157.497658848,157.547601028,157.477681976,157.547601028,200.0,157.507647284,157.557589464,157.487670412,157.557589464,7514.0
TLT SGNKIKYGE9NP,2021-01-04 10:53:00,157.547601028,157.547601028,157.487670412,157.507647284,500.0,157.537612592,157.537612592,157.477681976,157.497658848,300.0,157.537612592,157.537612592,157.477681976,157.487670412,17773.0
TLT SGNKIKYGE9NP,2021-01-04 10:54:00,157.547601028,157.557589464,157.51763572,157.547601028,100.0,157.537612592,157.547601028,157.507647284,157.537612592,2500.0,157.547601028,157.552595246,157.507647284,157.537612592,15192.0
TLT SGNKIKYGE9NP,2021-01-04 10:55:00,157.507647284,157.557589464,157.487670412,157.547601028,4700.0,157.487670412,157.547601028,157.477681976,157.537612592,900.0,157.497658848,157.557589464,157.487670412,157.537612592,17710.0
TLT SGNKIKYGE9NP,2021-01-04 10:56:00,157.497658848,157.51763572,157.497658848,157.507647284,100.0,157.487670412,157.507647284,157.487670412,157.487670412,1400.0,157.497658848,157.507647284,157.497658848,157.507647284,12736.0
TLT SGNKIKYGE9NP,2021-01-04 10:57:00,157.457705104,157.527624156,157.457705104,157.497658848,1100.0,157.447716668,157.51763572,157.447716668,157.487670412,100.0,157.457705104,157.51763572,157.447716668,157.497658848,23453.0
TLT SGNKIKYGE9NP,2021-01-04 10:58:00,157.447716668,157.51763572,157.447716668,157.457705104,400.0,157.437728232,157.507647284,157.437728232,157.447716668,7600.0,157.447716668,157.507647284,157.447716668,157.447716668,30915.0
TLT SGNKIKYGE9NP,2021-01-04 10:59:00,157.457705104,157.46769354,157.447716668,157.447716668,1200.0,157.447716668,157.457705104,157.437728232,157.437728232,5900.0,157.447716668,157.46769354,157.437728232,157.447716668,18285.0
TLT SGNKIKYGE9NP,2021-01-04 11:00:00,157.487670412,157.547601028,157.457705104,157.457705104,1100.0,157.477681976,157.537612592,157.447716668,157.447716668,4900.0,157.487670412,157.537612592,157.452710886,157.457705104,36694.0
TLT SGNKIKYGE9NP,2021-01-04 11:01:00,157.457705104,157.537612592,157.457705104,157.487670412,1100.0,157.447716668,157.527624156,157.447716668,157.477681976,100.0,157.457705104,157.527624156,157.457705104,157.487670412,12380.0
TLT SGNKIKYGE9NP,2021-01-04 11:02:00,157.457705104,157.477681976,157.447716668,157.457705104,1700.0,157.447716668,157.46769354,157.437728232,157.447716668,100.0,157.457705104,157.477681976,157.447716668,157.457705104,10703.0
TLT SGNKIKYGE9NP,2021-01-04 11:03:00,157.387786052,157.487670412,157.36780918,157.457705104,1000.0,157.377797616,157.477681976,157.357820744,157.447716668,800.0,157.387786052,157.477681976,157.36780918,157.457705104,47305.0
TLT SGNKIKYGE9NP,2021-01-04 11:04:00,157.447716668,157.447716668,157.36780918,157.387786052,1200.0,157.437728232,157.437728232,157.357820744,157.377797616,100.0,157.427739796,157.427739796,157.362814962,157.36780918,26068.0
TLT SGNKIKYGE9NP,2021-01-04 11:05:00,157.437728232,157.487670412,157.427739796,157.447716668,900.0,157.427739796,157.477681976,157.41775136,157.437728232,300.0,157.427739796,157.477681976,157.41775136,157.437728232,13565.0
